learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.558105469,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.301635742,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.587768555,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.508117676,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.259155273,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.20135498,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.136047363,0.583526611,0.16494751,N/A,No Rating Submission
2,8,3,0.201,0.881,0.16,0.115814209,0.007232666,0.824645996,N/A,No Rating Submission
2,8,4,0.201,0.881,0.16,0.001739502,0.149536133,0.826477051,N/A,No Rating Submission
2,8,5,0.201,0.881,0.16,0.842803955,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.48626709,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.082641602,0.814056396,0.206787109,N/A,No Rating Submission
3,10,0,0.215,0.875,0.15,0.360626221,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.86920166,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.367218018,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.84185791,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.767913818,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.07321167,0.429992676,0.059997559,1,
3,10,6,0.215,0.875,0.15,0.310974121,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.623321533,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.319091797,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.635192871,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.909454346,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.615264893,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.668487549,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.298278809,N/A,N/A,N/A,No Recommendation Request
