learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.97833252,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.645629883,N/A,N/A,N/A,No Recommendation Request
1,4,2,0.238,0.877,0.163,0.262237549,N/A,N/A,N/A,No Recommendation Request
1,4,3,0.238,0.877,0.163,0.606140137,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.82711792,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.09677124,0.950408936,N/A,N/A,No Recommendation Follow
2,8,2,0.201,0.881,0.16,0.146179199,0.338134766,0.835479736,N/A,No Rating Submission
2,8,3,0.201,0.881,0.16,0.342132568,N/A,N/A,N/A,No Recommendation Request
2,8,4,0.201,0.881,0.16,0.166351318,0.533721924,0.667877197,N/A,No Rating Submission
2,8,5,0.201,0.881,0.16,0.851745605,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.306793213,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.948394775,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.464355469,N/A,N/A,N/A,No Recommendation Request
3,10,1,0.215,0.875,0.15,0.035552979,0.989379883,N/A,N/A,No Recommendation Follow
3,10,2,0.215,0.875,0.15,0.67300415,N/A,N/A,N/A,No Recommendation Request
3,10,3,0.215,0.875,0.15,0.409729004,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.118438721,0.929595947,N/A,N/A,No Recommendation Follow
3,10,5,0.215,0.875,0.15,0.394958496,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.221374512,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.916259766,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.484191895,N/A,N/A,N/A,No Recommendation Request
3,10,9,0.215,0.875,0.15,0.199676514,0.168334961,0.269348145,N/A,No Rating Submission
4,13,0,0.229,0.865,0.154,0.700317383,N/A,N/A,N/A,No Recommendation Request
4,13,1,0.229,0.865,0.154,0.405761719,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.79510498,N/A,N/A,N/A,No Recommendation Request
4,13,3,0.229,0.865,0.154,0.034942627,0.463226318,0.556518555,N/A,No Rating Submission
4,13,4,0.229,0.865,0.154,0.091094971,0.351226807,0.715240479,N/A,No Rating Submission
4,13,5,0.229,0.865,0.154,0.518280029,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.529754639,N/A,N/A,N/A,No Recommendation Request
4,13,7,0.229,0.865,0.154,0.992156982,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.816223145,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.290161133,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.984405518,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.693481445,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.899475098,N/A,N/A,N/A,No Recommendation Request
5,9,0,0.22,0.871,0.172,0.578369141,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.314941406,N/A,N/A,N/A,No Recommendation Request
5,9,2,0.22,0.871,0.172,0.308349609,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.814697266,N/A,N/A,N/A,No Recommendation Request
5,9,4,0.22,0.871,0.172,0.6847229,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.69631958,N/A,N/A,N/A,No Recommendation Request
5,9,6,0.22,0.871,0.172,0.806304932,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.258270264,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.075775146,0.667388916,0.529052734,N/A,No Rating Submission
6,19,0,0.22,0.863,0.181,0.062713623,0.428710938,0.878265381,N/A,No Rating Submission
6,19,1,0.22,0.863,0.181,0.759094238,N/A,N/A,N/A,No Recommendation Request
6,19,2,0.22,0.863,0.181,0.874908447,N/A,N/A,N/A,No Recommendation Request
6,19,3,0.22,0.863,0.181,0.534637451,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.383636475,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.402404785,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.552124023,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.472167969,N/A,N/A,N/A,No Recommendation Request
6,19,8,0.22,0.863,0.181,0.818908691,N/A,N/A,N/A,No Recommendation Request
6,19,9,0.22,0.863,0.181,0.617248535,N/A,N/A,N/A,No Recommendation Request
6,19,10,0.22,0.863,0.181,0.371429443,N/A,N/A,N/A,No Recommendation Request
6,19,11,0.22,0.863,0.181,0.451660156,N/A,N/A,N/A,No Recommendation Request
6,19,12,0.22,0.863,0.181,0.660614014,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.390686035,N/A,N/A,N/A,No Recommendation Request
6,19,14,0.22,0.863,0.181,0.036651611,0.083343506,0.351928711,N/A,No Rating Submission
6,19,15,0.22,0.863,0.181,0.52835083,N/A,N/A,N/A,No Recommendation Request
6,19,16,0.22,0.863,0.181,0.862030029,N/A,N/A,N/A,No Recommendation Request
6,19,17,0.22,0.863,0.181,0.609069824,N/A,N/A,N/A,No Recommendation Request
6,19,18,0.22,0.863,0.181,0.046447754,0.247680664,0.688537598,N/A,No Rating Submission
7,8,0,0.209,0.866,0.153,0.600982666,N/A,N/A,N/A,No Recommendation Request
7,8,1,0.209,0.866,0.153,0.820739746,N/A,N/A,N/A,No Recommendation Request
7,8,2,0.209,0.866,0.153,0.106689453,0.337677002,0.694671631,N/A,No Rating Submission
